5S8I_2LY,/home/carmen/docking/results/results_posebusters_diffdock/5S8I_2LY/complex_0/rank1.sdf,5S8I_2LY_A_1501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
5SAK_ZRY,/home/carmen/docking/results/results_posebusters_diffdock/5SAK_ZRY/complex_0/rank1.sdf,5SAK_ZRY_A_404,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False
5SB2_1K2,/home/carmen/docking/results/results_posebusters_diffdock/5SB2_1K2/complex_0/rank1.sdf,5SB2_1K2_A_1006,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
5SD5_HWI,/home/carmen/docking/results/results_posebusters_diffdock/5SD5_HWI/complex_0/rank1.sdf,5SD5_HWI_A_202,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
5SIS_JSM,/home/carmen/docking/results/results_posebusters_diffdock/5SIS_JSM/complex_0/rank1.sdf,5SIS_JSM_A_803,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False
6M2B_EZO,/home/carmen/docking/results/results_posebusters_diffdock/6M2B_EZO/complex_0/rank1.sdf,6M2B_EZO_A_403,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6M73_FNR,/home/carmen/docking/results/results_posebusters_diffdock/6M73_FNR/complex_0/rank1.sdf,6M73_FNR_A_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
6T88_MWQ,/home/carmen/docking/results/results_posebusters_diffdock/6T88_MWQ/complex_0/rank1.sdf,6T88_MWQ_A_608,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6TW5_9M2,/home/carmen/docking/results/results_posebusters_diffdock/6TW5_9M2/complex_0/rank1.sdf,6TW5_9M2_CCC_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6TW7_NZB,/home/carmen/docking/results/results_posebusters_diffdock/6TW7_NZB/complex_0/rank1.sdf,6TW7_NZB_AAA_1003,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6VS3_R6V,/home/carmen/docking/results/results_posebusters_diffdock/6VS3_R6V/complex_0/rank1.sdf,6VS3_R6V_B_1201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6VTA_AKN,/home/carmen/docking/results/results_posebusters_diffdock/6VTA_AKN/complex_0/rank1.sdf,6VTA_AKN_A_302,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False
6W59_SZD,/home/carmen/docking/results/results_posebusters_diffdock/6W59_SZD/complex_0/rank1.sdf,6W59_SZD_A_602,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6WTN_RXT,/home/carmen/docking/results/results_posebusters_diffdock/6WTN_RXT/complex_0/rank1.sdf,6WTN_RXT_A_1204,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6X8D_ARA,/home/carmen/docking/results/results_posebusters_diffdock/6X8D_ARA/complex_0/rank1.sdf,6X8D_ARA_A_207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6XAF_GDP,/home/carmen/docking/results/results_posebusters_diffdock/6XAF_GDP/complex_0/rank1.sdf,6XAF_GDP_B_1602,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
6XBO_5MC,/home/carmen/docking/results/results_posebusters_diffdock/6XBO_5MC/complex_0/rank1.sdf,6XBO_5MC_A_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6XCT_478,/home/carmen/docking/results/results_posebusters_diffdock/6XCT_478/complex_0/rank1.sdf,6XCT_478_A_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
6XG5_TOP,/home/carmen/docking/results/results_posebusters_diffdock/6XG5_TOP/complex_0/rank1.sdf,6XG5_TOP_A_303,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False
6XHT_V2V,/home/carmen/docking/results/results_posebusters_diffdock/6XHT_V2V/complex_0/rank1.sdf,6XHT_V2V_E_301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False
6XM9_V55,/home/carmen/docking/results/results_posebusters_diffdock/6XM9_V55/complex_0/rank1.sdf,6XM9_V55_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
6XUM_30L,/home/carmen/docking/results/results_posebusters_diffdock/6XUM_30L/complex_0/rank1.sdf,6XUM_30L_A_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
6Y7L_QMG,/home/carmen/docking/results/results_posebusters_diffdock/6Y7L_QMG/complex_0/rank1.sdf,6Y7L_QMG_A_301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6YDY_K73,/home/carmen/docking/results/results_posebusters_diffdock/6YDY_K73/complex_0/rank1.sdf,6YDY_K73_A_302,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6YJA_2BA,/home/carmen/docking/results/results_posebusters_diffdock/6YJA_2BA/complex_0/rank1.sdf,6YJA_2BA_B_201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6YMS_OZH,/home/carmen/docking/results/results_posebusters_diffdock/6YMS_OZH/complex_0/rank1.sdf,6YMS_OZH_E_409,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False
6YQV_8K2,/home/carmen/docking/results/results_posebusters_diffdock/6YQV_8K2/complex_0/rank1.sdf,6YQV_8K2_H_308,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6YQW_82I,/home/carmen/docking/results/results_posebusters_diffdock/6YQW_82I/complex_0/rank1.sdf,6YQW_82I_A_201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6YR2_T1C,/home/carmen/docking/results/results_posebusters_diffdock/6YR2_T1C/complex_0/rank1.sdf,6YR2_T1C_BBB_1001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False
6YRV_PJ8,/home/carmen/docking/results/results_posebusters_diffdock/6YRV_PJ8/complex_0/rank1.sdf,6YRV_PJ8_AAA_802,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False
6YSP_PAL,/home/carmen/docking/results/results_posebusters_diffdock/6YSP_PAL/complex_0/rank1.sdf,6YSP_PAL_C_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6YT6_PKE,/home/carmen/docking/results/results_posebusters_diffdock/6YT6_PKE/complex_0/rank1.sdf,6YT6_PKE_B_701,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6YYO_Q1K,/home/carmen/docking/results/results_posebusters_diffdock/6YYO_Q1K/complex_0/rank1.sdf,6YYO_Q1K_BBB_323,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6Z0R_Q4H,/home/carmen/docking/results/results_posebusters_diffdock/6Z0R_Q4H/complex_0/rank1.sdf,6Z0R_Q4H_A_301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6Z14_Q4Z,/home/carmen/docking/results/results_posebusters_diffdock/6Z14_Q4Z/complex_0/rank1.sdf,6Z14_Q4Z_JJJ_1103,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6Z1C_7EY,/home/carmen/docking/results/results_posebusters_diffdock/6Z1C_7EY/complex_0/rank1.sdf,6Z1C_7EY_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6Z2C_Q5E,/home/carmen/docking/results/results_posebusters_diffdock/6Z2C_Q5E/complex_0/rank1.sdf,6Z2C_Q5E_B_201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
6Z4N_Q7B,/home/carmen/docking/results/results_posebusters_diffdock/6Z4N_Q7B/complex_0/rank1.sdf,6Z4N_Q7B_BBB_402,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
6Z5Z_BDF,/home/carmen/docking/results/results_posebusters_diffdock/6Z5Z_BDF/complex_0/rank1.sdf,6Z5Z_BDF_A_102,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False
6ZAE_ACV,/home/carmen/docking/results/results_posebusters_diffdock/6ZAE_ACV/complex_0/rank1.sdf,6ZAE_ACV_A_403,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6ZC3_JOR,/home/carmen/docking/results/results_posebusters_diffdock/6ZC3_JOR/complex_0/rank1.sdf,6ZC3_JOR_B_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6ZCY_QF8,/home/carmen/docking/results/results_posebusters_diffdock/6ZCY_QF8/complex_0/rank1.sdf,6ZCY_QF8_A_701,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False
6ZK5_IMH,/home/carmen/docking/results/results_posebusters_diffdock/6ZK5_IMH/complex_0/rank1.sdf,6ZK5_IMH_A_402,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6ZPB_3D1,/home/carmen/docking/results/results_posebusters_diffdock/6ZPB_3D1/complex_0/rank1.sdf,6ZPB_3D1_A_201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
6ZR8_QOZ,/home/carmen/docking/results/results_posebusters_diffdock/6ZR8_QOZ/complex_0/rank1.sdf,6ZR8_QOZ_A_302,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False
6ZT2_QPK,/home/carmen/docking/results/results_posebusters_diffdock/6ZT2_QPK/complex_0/rank1.sdf,6ZT2_QPK_A_303,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
6ZX3_QRZ,/home/carmen/docking/results/results_posebusters_diffdock/6ZX3_QRZ/complex_0/rank1.sdf,6ZX3_QRZ_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6ZXQ_IMO,/home/carmen/docking/results/results_posebusters_diffdock/6ZXQ_IMO/complex_0/rank1.sdf,6ZXQ_IMO_A_503,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False
7A1P_QW2,/home/carmen/docking/results/results_posebusters_diffdock/7A1P_QW2/complex_0/rank1.sdf,7A1P_QW2_A_505,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
7A9E_R4W,/home/carmen/docking/results/results_posebusters_diffdock/7A9E_R4W/complex_0/rank1.sdf,7A9E_R4W_A_404,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7A9H_TPP,/home/carmen/docking/results/results_posebusters_diffdock/7A9H_TPP/complex_0/rank1.sdf,7A9H_TPP_AAA_702,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
7AA0_R6B,/home/carmen/docking/results/results_posebusters_diffdock/7AA0_R6B/complex_0/rank1.sdf,7AA0_R6B_BBB_201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7AFX_R9K,/home/carmen/docking/results/results_posebusters_diffdock/7AFX_R9K/complex_0/rank1.sdf,7AFX_R9K_A_304,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
7AKL_RK5,/home/carmen/docking/results/results_posebusters_diffdock/7AKL_RK5/complex_0/rank1.sdf,7AKL_RK5_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
7AMC_73B,/home/carmen/docking/results/results_posebusters_diffdock/7AMC_73B/complex_0/rank1.sdf,7AMC_73B_B_201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False
7AN5_RDH,/home/carmen/docking/results/results_posebusters_diffdock/7AN5_RDH/complex_0/rank1.sdf,7AN5_RDH_A_301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7AS1_21G,/home/carmen/docking/results/results_posebusters_diffdock/7AS1_21G/complex_0/rank1.sdf,7AS1_21G_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
7AVI_S2Q,/home/carmen/docking/results/results_posebusters_diffdock/7AVI_S2Q/complex_0/rank1.sdf,7AVI_S2Q_A_1101,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
7B0E_C2E,/home/carmen/docking/results/results_posebusters_diffdock/7B0E_C2E/complex_0/rank1.sdf,7B0E_C2E_A_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
7B2C_TP7,/home/carmen/docking/results/results_posebusters_diffdock/7B2C_TP7/complex_0/rank1.sdf,7B2C_TP7_A_1204,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False
7B94_ANP,/home/carmen/docking/results/results_posebusters_diffdock/7B94_ANP/complex_0/rank1.sdf,7B94_ANP_A_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False
